Geneid,WT1-BL_S30_L001,WT1-BL_S30_L002,WT2-BL_S31_L001,WT2-BL_S31_L002,WT3-BL_S32_L001,WT3-BL_S32_L002,atpA1-BL_S33_L001,atpA1-BL_S33_L002,atpA2-BL_S34_L001,atpA2-BL_S34_L002,atpA3-BL_S35_L001,atpA3-BL_S35_L002
b1127,6.824490015332547,6.909486099604024,7.082581879785032,7.111095653458202,4.53346452040894,4.726814881364163,0.6322746437759796,0.5486326243273667,0.5600335591152583,0.6550840901003654,0.42827152555596687,0.36801532199321
b1128,6.792885008603179,6.777762814871568,6.858973315909442,6.867751979393535,6.498892729739842,6.53897999750064,6.46047982958482,6.510472875649763,6.638117402502286,6.645937699772823,6.673917197044279,6.642264906747997
b1129,6.055467349867515,6.048558336945149,6.022498503860933,6.042201053464933,5.610032751799202,5.595483095229412,5.950873373242471,5.898168856543363,6.125006430302601,6.17618368815079,6.1664043845340215,5.984745729964629
b1130,7.066091268779652,7.090925575349352,7.001095835242217,7.0062489440052715,6.689146527874711,6.745185785324862,7.298406398694188,7.310442854509313,7.693077885954704,7.745715579718134,7.722808350539176,7.679858398086713
b1131,7.301173181490409,7.307593243278054,7.162718557223327,7.15161374754429,7.645328446261949,7.687219067516468,7.028808778430201,7.041455662485358,6.802465584585594,6.864880424045541,7.002045839835894,6.989538983012187
b1132,6.860743754135668,6.892423172909639,6.723288299841847,6.678881281033078,7.36822599026151,7.263061187952632,6.725950335367649,6.782993997043295,6.326029381328301,6.273107531981344,6.427966407419747,6.315386278046294
b1133,7.6579482127251275,7.6985995251666,7.596269678267015,7.586786370841016,7.902226960550826,7.888333956006509,7.059516819320014,7.068118699325275,6.599074214217712,6.6066410235846895,6.621984515590419,6.650430713611371
b1134,5.586341250256078,5.6199502517863955,5.6595206843505155,5.759573243921283,5.53014570826087,5.4195387006396025,5.3114091891571675,5.2979359158438015,4.988052920087834,5.05225121169455,4.9247293275128765,4.99408201561038
b1135,5.987900778197215,5.945820251752507,5.969935032807854,5.890014540809376,5.858129744490044,5.897403666733394,5.4451179965726695,5.52525163770229,5.340203246412454,5.241829983163291,5.262773888868232,4.912253987437275
b1136,9.946339407236685,9.920160802351354,9.892878235078603,9.90228281519115,9.815714461464369,9.821251231215388,9.765496679263864,9.75774404677026,9.917297368813893,9.932654010718947,9.872351551687796,9.848194368194712
b4806,4.810395622292809,4.242890328991978,4.726089802400619,4.688475299688425,5.65622346655924,5.301349149320455,4.515410545917705,4.837844861272325,4.4064894488235415,4.419816624783684,4.0623401111035,3.446759811262235
b1137,3.2892319931015455,2.7091561927351284,3.002887039307923,3.0572658583898216,3.273930422217556,2.8979113448389255,2.823709843293319,3.073187827450849,2.470904643107885,2.363731655552548,2.3614546971107315,2.0745208450168224
b1138,2.8515652336302924,2.828858115875808,2.613000951591979,2.639527204019835,2.162152546678847,2.348274311998734,2.3415007170785054,2.419155985335398,1.8645597102938771,2.059152444808729,1.890201471057448,1.689386578646781
b1139,3.3204016011632778,3.642224512929192,3.083412619763834,3.0448491997938043,3.0772187124969457,3.196348947332584,3.365990351686659,3.438720834173916,3.2019893946161178,3.2842587599966486,3.312338023488919,3.140237905593573
b1140,1.6594537204632505,2.1486502567914,2.0517748384226535,2.0209849698955797,1.321918026662967,1.6745610172463328,1.9229466688387173,2.077643120534545,2.1890102127382667,2.062754885242068,2.0688806709297456,2.4396509351843347
b1141,0.9927439365586347,1.1697586371098165,1.138939060364899,1.5530951267195248,1.276811090367114,1.13532692781422,1.8134083399919785,2.1576181757579453,1.7509208911337084,1.417996960037617,1.2848533069139263,1.598876023625931
b1142,1.8224399170560124,1.471796282441072,1.4362606198010206,1.4414321518525952,1.0854266038869889,1.2147181308768298,1.5766465788229092,1.4955169291872068,1.776052050682156,1.6190856801459836,2.278317886387175,1.7161101089785946
b1143,4.448132372971736,4.38931785719495,4.585077029213915,4.473765521592067,3.3522266022324416,3.2381093617731764,4.83924337623417,4.740415596856407,5.102351171957056,5.137216993369806,4.981231538175909,5.0582160704783625
b1144,3.0514048342742295,2.9196447901785927,3.265099430270592,3.2724432634018337,2.695028234879256,3.0427345450188064,3.460747372617337,3.3223404957430303,2.92446057682374,3.0732715983958427,2.7481169288924883,3.288239636365408
b1145,5.284399531845427,5.3888920441939465,5.206595773396694,5.144409814303942,4.892229634821658,4.702300269486068,4.8325981113776395,4.891465105104546,5.166644131789205,5.061146260656476,5.004453175804575,5.021519526118052
b1146,2.3038396039172078,1.9081057149907645,1.4675949462073934,1.6189925770143634,1.2935747127267203,1.6090157283691011,2.123502268985558,2.536477585287711,2.566118056008331,2.577749831922873,1.4637236890652545,1.4718720319652074
b1147,1.457198630713422,1.3463558618699345,1.1150300461377518,1.119446803051646,1.9347444396377511,1.2459107150224533,2.1462318440324357,2.2523328774045805,2.427719446237148,2.2603922033710258,1.9209191158464858,1.930322090427003
b1148,0.6217934732072319,0.2404709873416049,0.6073246068674973,0.23323887889340816,0.22910382701902923,0.6050522284795627,0.22143714016919339,0.22338839774402147,0.7541954814735491,0.23062694995654964,0.5028270240397352,0.5065944455618484
b1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1150,0.0,0.0,0.0,0.4060497763132018,0.3992482026665598,0.40242887604274846,0.0,0.0,0.0,0.0,0.0,0.0
b1151,0.5981554883417215,1.1160181172676062,0.5841324102360912,0.5868657665921669,0.16747215931059783,0.16891502198734726,0.6719545713784324,0.44288895881577794,0.4524222181118527,0.6958798208977857,0.5334017255410466,0.5373583464135872
b1152,0.29938197914477455,0.6261566794534361,0.7416901177339789,0.293159326605517,0.28806386703496745,0.19997549221518107,0.7128779310488949,0.6539459764856317,0.6670736294234594,0.5312499954585834,0.0,0.34494638756490925
b1153,0.27279569612324833,0.0,0.5902775705677199,0.9374562365891086,0.6766298672489157,0.2645824018535545,0.7423820824704714,0.5706964980315794,0.4832905567420168,0.5871299774442651,0.9756709934447525,0.5729594562234983
b1154,0.3672801136340135,0.3704950399256628,0.5552533345015722,0.249554756683807,0.12777821577138163,0.12889420773069488,0.12335762128963987,0.12448176838472919,0.3529039913784063,0.24677527290189388,0.2920501870374857,0.6470213219992935
b1155,0.37197184290910795,0.531628168371686,0.36259663752606663,0.36442166718251634,0.3582339688771704,0.5126250028188666,0.18376099293478082,0.34966684532207176,0.643662509010543,0.5117970388174161,0.0,0.2292680869834849
b1156,0.2653569656632103,0.7771837462942471,0.3721357644195187,0.9902131392972509,0.36767232017468576,0.3706324625410776,1.018565996065841,0.8854651632236424,0.8254600537852121,1.6071540631211425,0.7683134260383943,0.6701804262748738
b1157,0.2948436679379767,0.4260007328736916,0.28722356513806463,0.2887062098094292,0.283680782634487,0.0,0.2743550427180689,0.2767295658814816,0.28303129893128337,0.6296126936881101,0.48011709242188927,0.33979517675241
b1158,0.822030724514512,0.5292225058441249,0.6162284523282735,0.40221861899625466,0.6093984643389688,0.8012336153568054,0.685250007367511,0.6904292341062801,0.8788244058175523,0.9656384329385457,0.5939760748694567,0.5982958302420025
b1159,4.061364731141945,3.963260383276523,4.1313008120658825,4.29393690746414,2.8391971669342357,2.7780916093911205,4.11985017488399,4.276481076996187,4.138141826785392,4.250797089897656,3.741265143114763,3.875787580065595
b4519,4.076085173439683,3.6920697344231503,3.7598475872270365,3.3748084186993923,3.2458639970405256,3.2027424377876548,3.573714269113819,3.4106434367803273,3.130865888504672,3.143259873865791,3.049999747233588,2.5245217389393315
b1160,2.1317160896162477,2.0130715393392857,1.9711763350684013,2.1661682711095924,1.5757091974438018,1.6693093839357023,1.8494471505092398,1.859327820436816,1.48347011523649,1.293346734786896,1.0640075714994477,1.4650218465422806
b4738,2.3388127354287693,2.6927690907632864,1.8594882433849038,1.2152941063119016,2.2897193786467382,2.914922097730343,1.8071388438544262,1.1773598202880733,1.1974046956218831,1.205307229500349,2.050085729625827,0.0
b4739,2.9225665697589776,2.441353986852959,2.6618924748566872,2.7855244492004188,1.8592201132635369,2.5295202153207734,1.5976989840613482,2.0246097102198743,1.3633914578016424,1.6404436062754089,1.1849164904924314,0.0
b1161,3.617605894331694,3.5394595301303093,4.422645970930079,4.252908246157781,3.353297335492365,3.169222351105215,2.5847104063375133,3.0016272557278576,2.691637581996739,2.9400566692800654,2.325930551234899,2.6512307254135754
b1162,5.337146864370835,5.409237628186599,5.413239228408621,5.4932837136347175,5.153482020526987,5.096715280840154,5.757243369013467,5.801070657757931,5.838181241180109,5.851921487166662,5.810797272934475,5.733738306584729
b1163,3.356559635052707,3.2590788836358966,3.1065288249184304,3.3050123558887443,4.4331851004089895,4.4743509499853955,4.289868694563921,4.275175956369729,3.561192443585167,3.5503088626931776,3.1775434684558714,3.1889008210113996
b1164,2.1175519526749484,1.4936876437182063,2.167987380167066,2.5282741540685074,0.9889292198403787,1.453637595955576,2.262033834636233,2.7547117643423493,2.3714114585741077,2.633878673652787,2.8000207431268507,2.2961273631803563
b1165,1.4772187703101254,1.7014513291070814,1.3314811668761275,1.8538798682906248,1.1904814802685144,1.055424787323517,1.512988770776254,1.967700798488898,2.069578307478742,1.325827211447875,1.6187980603492462,1.6274173148552336
b1166,2.2858285237137395,1.1053068681666405,1.5819511496382037,1.6905912019750398,2.3025569446351293,1.3468644830877419,2.4391522766579072,2.7067448535146013,2.018466905423105,2.104786436117647,1.5124885725925754,2.3986520524305295
b1167,1.4391273996476612,1.6881491065241574,1.1294188411706203,1.951114079227234,0.9540141693798421,1.5318803591814714,2.4639166661397462,2.7441855456781505,2.3804565627253527,1.6433922154314065,1.5786830000394263,2.149422339865142
b1168,0.7129837780343558,0.8209534847662853,0.920407544117337,0.9242779575967041,0.756258263083717,0.5109254041654923,1.100273287863399,0.8928280186078101,0.8186384702281918,0.855781097162375,0.7218412836457744,0.8443243753264366
b4520,2.2904417887867217,2.127357121421194,2.336630792946349,2.558059257615808,2.3957719664427692,1.8830105047852392,2.278559310423376,2.1276644876155024,1.8708180737369295,1.8809916806066294,1.8407231110578441,1.71335793913131
b4491,2.045064581360806,1.866753347578897,1.9398920163451059,2.003665159711945,1.933671197825895,1.8662747724755868,1.7654894448553398,1.582035857260672,1.6967634522232702,1.6360887445300787,1.4794053439254453,1.5552624601874392
b1171,4.621477207618183,4.74948969023838,4.157702543834977,4.4535015025576605,4.4268586445608795,4.3787905432772405,3.8879076644115313,4.144687582075977,4.091553856149843,3.9962147232086216,4.056161719119864,4.122864016693799
b1172,3.7390981241605163,3.9314854199032387,3.2844521541262375,3.609666675556771,3.7743665107460296,3.8042566487847185,3.001694101465678,2.85863202994634,2.8222681455652037,3.0573102389307456,2.91757851516442,3.212184021933552
b4593,0.432854515748803,0.436561554320763,1.432771404495838,1.4379356100823026,0.7403856888246731,0.7456633622183271,0.719329050466754,0.4073879538743402,0.4162622802384414,0.0,0.0,0.0
b4594,1.3986993400967496,0.41205149600158403,1.5400233728838812,0.713361400919901,0.9568258802319154,0.70759908814969,1.3287099564087326,1.3369456952023746,0.9550612577227519,0.7065257131432015,0.8155699641217259,1.1044167330887686
b4521,1.1627879472982356,1.2809181420236675,1.022649695208626,1.2529992798458,1.1291086229173466,1.019290075000591,0.9861552834366557,0.99293446035462,0.8843144110012688,1.2428168185743405,0.8654067595841006,1.1659014571068809
b1174,7.467899068861582,7.529593269209939,7.538966389679082,7.526345142996354,6.804625749225823,6.724423928002979,7.466594804684926,7.63016668783059,7.682661254333932,7.807036382859199,7.6193080893665375,7.751251700686442
b1175,8.204963505010957,8.176054150766939,8.164124779034896,8.129206782436642,7.31245289481315,7.348743931491526,8.281902117186682,8.266692531555966,8.556875398849915,8.497410642178698,8.411824471866504,8.365155553765906
b1176,7.634408462664096,7.607351242565916,7.593542210868005,7.553281108500247,6.933277544150753,6.914261835915019,7.570438094092202,7.579109358464506,7.7468987550820545,7.748408795237349,7.666669325892622,7.577811054068285
b1177,5.289602082373072,5.253949664921691,5.193173615754733,5.3165226055708334,4.8254682045471835,4.916432406250101,5.3225125594763805,5.221497675588523,5.220120125652559,5.454133079138864,5.246704721400271,5.371147650914171
b1178,6.433257117444259,6.411499581946791,6.404615157552667,6.3195628730941555,5.139624567586637,4.711003522919006,4.430600890595483,4.253763681595508,4.52386622347631,4.642315633091317,4.846967507698015,4.919719641131226
b4816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1179,6.976489791724342,6.88212176635981,6.867441760757707,6.921753744847996,6.348171073068862,6.473545089545238,6.817475952289384,6.84197161034521,7.120048503479914,6.927925364885974,7.005910666806711,6.979220099276867
b1180,5.770708046555248,5.730037351613405,5.851201227509343,5.776276943259318,4.906663306622513,4.884907407721346,5.777481338146777,5.843708825950648,6.142823770079127,5.9907829249405316,6.004121165554967,5.9677141851066295
b1181,5.538057592591183,5.5560885331046865,5.529601802773483,5.663893824485713,5.276478984663784,5.140823347433545,5.462432335369476,5.355361970821601,5.424492766907019,5.37764610311147,5.338791749571237,5.329254035202975
b1182,1.2235163385096715,1.425193598559567,1.3541812609675283,1.49890599436448,1.0169109982313538,0.9288901515729205,1.3803317072334167,1.1261624745091396,1.410952228481416,1.4196929422156563,1.2125621443645334,1.21983138469735
b1183,2.4577885008621534,2.5437779415469866,2.7599968399731294,2.6084980381550023,2.1156829652580247,1.496911119208179,2.69820072278209,3.053007484913914,2.5137911333849834,2.9737553279727975,3.0997649236704454,2.930056282973596
b1184,2.6720708217367504,3.1690902726406187,3.1271737194787805,3.0634009585410906,2.5987016455899217,2.4955988332411536,3.0629183700579357,3.0749485308654463,3.1666730463310606,3.095599961131238,3.1187208050542994,3.139250207816214
b1185,6.674228511457598,6.652254818506468,6.714763056227203,6.7396120414049605,6.530083558324232,6.561801331322386,6.618023841895821,6.603265005595698,6.726370661127258,6.75803335721192,6.665267173008677,6.567848587676924
b1186,6.660617704548544,6.693746209580041,6.6372224017263886,6.67504848411604,6.281153121078775,6.2933949330436185,6.676377863999734,6.62034042718467,6.687234272449331,6.698438252850721,6.643944702348241,6.627860425501042
b1187,6.895365898884229,6.815273281493281,6.8354470628219515,6.835242859170565,6.641848279579477,6.613258101959318,6.901698196936109,6.813731447048594,6.693367846515015,6.7559667464851865,6.675377659135158,6.660031163480922
b1188,1.8564609107474266,1.7683094407156492,2.0309154821592688,1.8938258474161782,1.2905627758009521,1.1313224917230507,1.9896804964184842,1.9729449515152517,2.117937796662294,2.090267581465459,1.7839089203357794,2.166272057702484
b1189,5.87748816166887,5.782821412465496,5.851361563664134,5.8707485579567535,5.605831308094679,5.634557187785062,6.428191727174081,6.2717557634712024,6.601385122658812,6.670730335802012,6.5493806290489465,6.559490609622261
b1190,5.5819118699842365,5.661155228064068,5.6482275758014,5.679896863380604,5.349355389554171,5.437285701217941,5.701541198446451,5.684033113972113,5.805723301210879,5.770994260523092,5.62566411449584,5.735128423144507
b4740,4.285670994070508,3.979018610720557,4.331708002013794,4.162878894300793,2.921820337261706,3.545800270018595,3.744751689120463,4.00253886668647,4.085395614045659,4.074094280358573,3.595379719111055,2.933832331878382
b1191,4.8565073287593075,4.84027422973693,4.98397431838045,4.973157311271886,3.9203869259988777,3.8468743051509064,5.0565618546549596,5.119488169835161,4.907600206002154,4.775467749140171,4.688208787723415,4.68674601271596
b1192,5.240158148882423,5.07291157483425,5.189376025208,5.088538424981515,4.303535621517339,4.315986277791373,5.5135934595025295,5.5840510067334055,5.791315068464698,5.814956271469089,5.836865304536528,5.827793970915524
b1193,5.865462922926016,5.7958409865645155,5.841595880392324,5.746335621187609,5.780278715207821,5.815505621098089,5.67990775188775,5.669831987851,5.678331445663403,5.767728931439845,5.80068956804404,5.614837243992279
b1194,2.6931050670221186,2.705160202024253,2.879191697540013,2.7190242180444937,3.094418587665236,3.023131514789596,2.380812867215368,2.6264946910531406,2.1390518971169605,2.250261085805815,2.1262079597667682,2.1983760150545715
b1195,1.760248873644867,0.7852402099424358,1.110870958612715,1.1152767962608525,1.2465926340160727,1.254193087150073,0.7325956567779293,0.7380493904754752,0.7524669332447393,0.9424477932672253,1.0763512314488832,1.26194252673629
b1196,1.5522743520196298,1.1730260498144203,1.1421500833267861,1.719428395286688,1.2958970968891277,1.3036830617934418,1.4778533819579347,1.2726860446408526,1.3693787873586651,1.1370198577365214,1.380012925718539,0.8547727835717306
b1197,3.455212176087298,3.4539363083759245,3.5562623490260945,3.6141599145496635,3.159835535863135,3.448481583988709,2.9798451177431584,3.039493534919454,2.3637707300530195,2.4130420975168834,2.5837619645991525,2.7007363086445104
b1198,7.777065592427712,7.821688147370445,7.913442202950335,7.906810067069781,6.716838898445412,6.732643711886453,7.127549494566841,7.1472309226947015,7.197306985003371,7.212001839435499,7.374764446828548,7.376148260563182
b1199,7.5410630619708625,7.550758842386317,7.777223440820826,7.839654033623944,6.364342385077454,6.34133892273906,6.630575780876643,6.6798732638448195,6.6936455092175775,6.537693224088657,6.842718498509486,6.7460644592229375
b1200,7.1764410846934865,7.142160137476181,7.22030974729289,7.264854524062806,6.2625942871341325,6.286753880261829,6.491082394525643,6.461848585149232,6.368369187179042,6.386921468005458,6.392664729211733,6.492137327567208
b1201,4.11260553040299,3.942894124668747,4.083857697447372,4.247950521976764,2.8170354062144254,2.784018563006986,4.484282177027016,4.4764046802780175,4.659871938576007,4.620431864240811,4.560878576768529,4.6152490173373035
b1202,2.4595394917368023,2.629532291182186,2.3632531108040338,2.387121451208032,1.6395504983337212,1.7399742508165597,2.4256675421016167,2.457738676265579,2.5731836764138025,2.6427732329979836,2.6994721597278413,2.6021894642091823
b1203,8.097284625237657,8.057923877866651,7.929351874021443,7.941993403390778,8.402367723075415,8.377351873035499,7.591632323855584,7.643610251086737,7.368989884260216,7.402753194565957,7.381629246684802,7.4291700011164785
b1204,6.133579797271596,6.154029530983851,6.175537169068333,6.079004089585356,6.6770758394356085,6.673085938205893,5.630740690169937,5.7257609647142225,5.445539595760385,5.42250513030921,5.62785778954502,5.407475678776222
b1205,3.3762055524701813,3.3890886766705193,3.3684836371343483,3.433961606594116,3.194659748608259,3.5299960160410135,4.258621193584143,3.910796621996358,4.290177207175531,4.3339037618797915,4.040296102594319,4.522310557974947
b1206,4.738445909267383,4.7870076341793135,4.746416851983338,4.733335039174466,5.025398815543225,5.051893107211792,5.152986567928534,5.213016333505066,5.121417866512891,5.214621495197874,5.12553844776771,5.275509908874345
b1207,9.371618630110193,9.422989776453642,9.214712901729808,9.179993975628031,10.00587300390479,9.992389711199838,9.248473763252568,9.250666071260493,8.662225633555385,8.679668464582203,8.826798502585289,8.831456279666774
b1208,7.581270173379242,7.652446020964422,7.418565343572118,7.377889238516699,7.614414281324064,7.643503672779332,7.553564955474663,7.491174266085756,7.3513454034027985,7.361618069123342,7.411361146001824,7.394212905326074
b1209,6.669431551182079,6.665449351078883,6.683729976181635,6.712973764585832,6.308515598153826,6.25350519525341,6.901045588468236,6.9585223326433905,7.043774740970022,6.987651899210946,6.875776965212869,6.895372206341681
b1210,6.554518161273399,6.6031440645408646,6.711531604043477,6.700082100657216,6.400108823867386,6.393104278882878,6.803892831607388,6.761472440724588,6.832485026849949,6.791997624063787,6.6195853788935075,6.648625776568252
b1211,6.662361920535602,6.607587154304146,6.639359865164643,6.621149064769709,6.708700814857919,6.752566176113195,6.687771481815281,6.649504748636908,6.368529517005552,6.364404271691859,6.227712378606961,6.3018006339314905
b1212,5.686970101059026,5.568250809314202,5.650157848903465,5.645911149839507,6.101154856975969,6.099297171782004,6.093751107913646,6.0221214372328005,5.6772902997782575,5.591212089679972,5.418881331579793,5.479141418721414
b1213,4.474034761593953,4.5754688260253875,4.586583970943814,4.539157798643976,5.07299956342566,5.072937864762303,4.902370376166233,4.9429340672812305,4.643257051768243,4.6394764641309285,4.191025018860055,4.25884875152455
b1214,6.49897332194039,6.530940807923202,6.518743261725988,6.576538191457441,6.64028650777287,6.668811012880759,6.711462925272418,6.724990938111922,6.700860212622343,6.717696312545047,6.520989346870736,6.584789634018051
b1215,7.482830733372379,7.495276741536922,7.492682868163639,7.536950363675238,7.439989498324292,7.40342272688053,7.687120678795904,7.740227620169039,7.7210021898242065,7.734454215673022,7.700981899766681,7.739811586468829
b4419,7.734457404363845,7.69018503794803,7.63449781780502,7.65846919157895,7.725790258231129,7.73145774067381,7.956195862803395,8.124551502965963,7.946735766589358,7.985654001698201,7.829315498279007,7.837864570088644
b4420,5.565101068593137,5.785170628344251,5.972604516913167,5.446781223730599,5.7108803478209635,5.838965521185308,5.72904491339984,5.466476002264105,5.658523280729067,5.6472012955127715,5.719481639283226,5.673036463772829
b4421,4.116713415197352,3.630699603606964,3.8221127560879555,3.6515063652657553,3.6876115888663867,3.0156090330463563,3.30046205652014,3.5252599204155257,3.344920127399963,3.3575333949675032,3.24909685985184,2.310782794228107
b4422,1.5083967227065243,2.720223442534368,2.862599552302673,3.1876954231303087,2.438295855460419,2.1916549320790186,2.9665693152888397,3.5011062927214422,3.295389999665429,1.4754601474711964,2.0747448692866413,3.269530080406979
b4423,4.689531397293947,4.880994631958932,4.551776903789766,4.834872480300815,4.889076838393199,5.003326888799053,5.285877918511466,5.3558430714163645,5.192385865501312,4.950750338758843,5.103345468481547,5.001438528991346
b4424,4.889998487541403,4.988394650221552,5.196237900668116,5.1695631096543115,5.42767680886937,4.799134142347754,5.817909050037493,5.445589266522217,4.952070691021533,5.574871192429471,4.911848502071338,5.195886907502603
b1216,5.564975310921447,5.5721669864262005,5.479687862816931,5.461403723928188,5.7617352664861325,5.753310655941532,6.405480152826768,6.3685499350694705,6.318530092064626,6.267849896350471,6.0238592528397445,6.032149333774447
b1217,3.7709343970964806,3.7559974031726617,3.7042513860281314,4.040064660187922,3.1005004038260178,3.154002832670194,3.5796019239517456,3.29979570012695,3.56477023967628,3.9776978998740566,3.971463028962703,3.4837217965577167
b1218,3.939788490150746,3.9531135620185327,3.933293578207659,4.2374481058943765,3.4227745593313017,3.4459116205816374,4.361353520097388,4.407998925022352,4.402692271751873,4.4883500759455845,4.230464027310792,4.383767379560117
b1219,4.424001172251092,4.171678414349985,4.3373305093592975,4.126601404325788,3.891844381925225,4.084625207973726,4.688344782707852,4.395543356126406,4.672163066955573,4.63830241723976,4.570533137564502,4.764809655264706
b1220,3.997272481289289,4.087454716080827,4.149578949257631,4.250755538734994,3.1409493522626426,3.22600135785851,4.11160785966094,4.147852686356023,4.191513685713032,4.234096646556591,4.071064259721617,3.9979345257318504
b1221,5.6786746852399075,5.519288964761986,5.425453504445093,5.466628100857484,4.725345643202669,4.55579811144124,5.892339814628849,5.843589322263371,6.294743107524908,6.273626765097896,6.178702160654682,6.182612935608096
b1222,4.23167541537028,4.226832197429004,4.426658736932538,4.256022006512024,3.712638497489721,3.6775107938436973,4.411395973283157,4.420163114518285,4.63058477483785,4.749494925487413,4.618226515654479,4.607171642786493
b1223,3.623875339295282,3.740724905916227,3.9571709554892593,3.7707270311514716,1.2012141035990522,1.451097273437439,4.364186490633523,4.399659923619842,5.0509596130651,5.1459043581900845,4.8769322806799185,4.926191922291888
b4813,0.0,1.0018089228341303,0.4021275139440083,0.7194658483944159,0.0,0.40051904809559163,0.6882115623600986,0.0,0.39647547198374794,0.3998479339899746,0.0,0.0
b1224,4.112198619747923,3.966502413005249,4.356069748028444,4.397968893663653,1.505300537507559,1.3632073452420999,5.329824662574831,5.377230234345796,6.372789800093516,6.420309036322888,6.191705416270755,6.184407374693313
b1225,2.1891618908931454,1.909480368850081,2.1189029965368076,2.247682987920847,1.415790483211305,1.424001875581492,4.218259266685305,3.8979556075357515,4.3530994197602615,4.361050493259801,3.641705637721387,3.637424457632026
b1226,1.6511089840060875,1.3046038694588569,1.735221852165521,1.5480702677610414,1.308632927631561,0.9954495140122411,2.502519735561,2.3197579762610934,2.8521548347527093,2.6717969888147355,2.399051204243278,2.2961273631803563
b1227,0.9911552073507947,1.1824685213225823,1.4566860926249463,1.4619001585889881,1.3499085679656484,1.49754510654589,1.9646397339862303,1.7052599779033062,2.256044205044123,2.527816087600165,1.719591416614905,1.6819602432159457
b1228,3.0105810562414823,3.173139297850284,3.496534745007913,3.3447964113035353,3.123633473698555,3.236678089270733,3.5730407783229667,3.585555881250729,3.857480043257105,3.643542007552986,4.08791207615296,3.8643255640146954
b4425,0.0,1.055697821554522,0.4285640542063403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1230,8.641133918714997,8.626591303799886,9.016866711996332,9.060459473371576,8.820070281909612,8.848409726787374,7.828302022025136,7.88330038987098,7.5539379706136085,7.55729544192536,7.289969398112306,7.199382203291579
b1231,8.167457632275296,8.134158116967463,8.74232816303718,8.774909665440783,8.392163077195963,8.43152366838651,7.5914963682536944,7.575078186137134,7.375089208125737,7.383026012610678,7.178449004280193,7.140554399825675
b1232,8.099542663467545,8.143815473473442,8.047308131337049,8.099190646680395,7.961889447285955,7.984926582725783,8.02925114705879,8.042119804082365,7.978937575912567,7.974590372516711,7.984126666860762,7.9703208525198095
b1233,7.1856719248972025,7.210302278900696,7.176735347501923,7.096101634300702,6.905076376450723,6.841079211771284,7.210919815011224,7.2528423727312035,7.207735799103876,7.155795691709468,7.036413200246189,7.032054380218196
b1234,5.700566426556421,5.765829020570277,5.849672704000471,5.846245440141529,5.301782115721763,5.28841305071898,5.702827646575794,5.723086535571949,5.76669162471992,5.738970706595083,5.665961576628331,5.71135302448764
b1235,5.44128184756359,5.3172009345115905,5.495002021474768,5.525237736402216,5.138956635879521,5.125540885876576,5.4032335512617315,5.342854150404456,5.233315692513094,5.36929062828305,5.1583514987315695,5.223303921719307
b1236,8.046710017594085,8.106586264696125,8.116569659743625,8.086692223722727,7.998953553761939,7.986818171782217,8.055853409336217,8.065092840334103,8.14705288984732,8.157071789510479,8.15619748533798,8.180274433451185
b1237,10.785802482260275,10.811415682746187,10.74735336788165,10.743743772132236,10.618056362725035,10.580875787420599,10.925167418665827,10.968050587373446,11.150518360573136,11.166991602893106,11.126994012882617,11.131356390272979
b1238,5.70130830936279,5.693260938919138,5.461684226082088,5.572486021630604,5.7789174622864445,5.885444091165344,5.156684896690175,5.276380830746682,5.016077270937997,5.095309221027199,5.099340120896764,4.876983371720663
b4573,4.779828895703359,4.4668015839785395,5.014412238830216,4.971420253399817,3.6823421856193943,3.8469993302474097,4.059525783459815,4.050492011766204,3.8115541044368233,3.97035567217819,3.815577379956788,3.6651457679813406
b1241,9.629232661060525,9.62946998087422,9.932906335466058,9.921350976180781,7.202792159328055,7.20229994983317,10.035599099039166,10.026445909640227,10.378278666755891,10.374223890865611,10.442866618206802,10.445427516311407
b4771,3.4786034751470476,3.7575756305394368,3.9297223374998462,4.219174837885904,3.5612616115790336,3.6997100359555817,4.225322787334368,4.461206715731575,4.350427487608471,3.813384812023683,3.8164741768337547,4.074341753750929
b1242,4.641462639888125,4.577002019980267,4.812980159540596,4.78770497813596,4.268850941181422,4.260918286274655,4.4765697589477,4.783807357994405,4.621764439731622,4.587003940804232,4.723232871425093,4.292571633944381
b4711,4.90008802412843,5.017999292295735,5.037157195582522,5.021056471504126,4.692661417801268,4.7859478480691235,5.500061840783106,5.5968681189564125,5.473310096516441,5.399601060537171,5.286936621136424,5.409564794975437
b1243,10.665554565807517,10.656748191315879,10.5621598809212,10.558611671781875,10.315501701084889,10.316001347534963,10.908721044088367,10.91581413244524,10.95244231610113,10.960852140590482,10.79423715924014,10.785725286356287
